Orig_FID,Class,Quadrant,District,Orig_area,ISEA3H24Area,ISEA3H24DiffArea,ISEA3H25Area,ISEA3H25DiffArea,ISEA3H26Area,ISEA3H26DiffArea,ISEA3H27Area,ISEA3H27DiffArea,ISEA3H28Area,ISEA3H28DiffArea,ISEA4H18Area,ISEA4H18DiffArea,ISEA4H19Area,ISEA4H19DiffArea,ISEA4H20Area,ISEA4H20DiffArea,ISEA4H21Area,ISEA4H21DiffArea,ISEA4H22Area,ISEA4H22DiffArea,ISEA4T17Area,ISEA4T17DiffArea,ISEA4T18Area,ISEA4T18DiffArea,ISEA4T19Area,ISEA4T19DiffArea,ISEA4T20Area,ISEA4T20DiffArea,ISEA4T21Area,ISEA4T21DiffArea,ISEA4D18Area,ISEA4D18DiffArea,ISEA4D19Area,ISEA4D19DiffArea,ISEA4D20Area,ISEA4D20DiffArea,ISEA4D21Area,ISEA4D21DiffArea,ISEA4D22Area,ISEA4D22DiffArea
864,Manicured,NE,707H,66.88718614,543.7698751,476.882689,422.932125,356.0449389,180.4163457,113.5291596,161.1170002,94.22981406,105.1735973,38.28641114,2234.834755,2167.947569,744.9449127,678.0577265,372.4724577,305.5852715,151.316936,84.42974982,110.5777606,43.69057445,1489.889741,1423.002555,744.9449064,678.0577203,372.4724564,305.5852703,232.7952841,165.9080979,180.4163457,113.5291596,744.9449064,678.0577202,372.4724564,305.5852703,279.3543404,212.4671543,197.8759921,130.9888059,125.1274659,58.24027977
865,Manicured,NE,707G,95.13209652,725.0265057,629.8944092,302.0943778,206.9622812,168.776583,73.64448652,161.1170011,65.98490458,147.6905843,52.55848781,1489.889838,1394.757742,744.9449159,649.8128193,232.7952871,137.6631906,232.7952868,137.6631903,142.5871131,47.4550166,2979.779583,2884.647487,744.944919,649.8128225,558.7086894,463.5765929,325.9134022,230.7813056,168.776583,73.64448652,1489.889838,1394.757741,744.944919,649.8128225,372.4724595,277.340363,186.2362295,91.10413293,130.9473487,35.81525219
866,Manicured,NE,707G,103.1703877,1087.539777,984.3693894,543.7698898,440.5995021,250.2549382,147.0845506,214.8226738,111.6522861,179.0188944,75.84850673,2979.779728,2876.60934,744.9449403,641.7745526,512.1496405,408.9792528,290.9941157,187.823728,192.0561167,88.88572908,4469.669715,4366.499328,1489.889864,1386.719476,651.8268142,548.6564265,302.6338798,199.4634922,250.2549382,147.0845506,2234.834796,2131.664408,744.9449255,641.7745378,372.4724679,269.3020803,279.3543502,176.1839625,206.6058219,103.4354342
867,Manicured,NE,707G,263.126766,1631.309678,1368.182912,906.2831489,643.1563829,535.4291712,272.3024052,483.351014,220.224248,384.8906226,121.7638566,2234.834796,1971.70803,1303.653638,1040.526872,744.9449317,481.8181657,558.7087009,295.5819349,389.9321144,126.8053484,8939.339306,8676.21254,2979.779753,2716.652987,1303.653635,1040.526869,744.9449357,481.8181698,535.4291712,272.3024052,3724.724695,3461.597929,1862.362337,1599.235571,977.7402264,714.6134604,640.1870521,377.0602861,451.040878,187.9141121
868,Manicured,NE,707H,94.69786089,906.2831354,811.5852745,543.7698811,449.0720202,285.1742301,190.4763692,281.9547525,187.2568916,217.0604064,122.3625455,3724.724691,3630.02683,1676.126084,1581.428223,791.5039783,696.8061174,407.3917535,312.6938926,197.8759944,103.1781335,4469.66953,4374.971669,1862.362294,1767.664433,838.0630282,743.3651673,419.0315164,324.3336555,285.1742301,190.4763692,2234.834781,2140.13692,931.181136,836.4832751,419.0315163,324.3336554,290.9941128,196.2962519,197.8759945,103.1781336
869,Manicured,NE,707H,95.52894852,1087.539761,992.0108121,604.1887523,508.6598038,250.254937,154.7259885,275.2415438,179.7125953,219.2981425,123.769194,2234.834811,2139.305863,931.1811428,835.6521943,512.1496319,416.6206834,384.1122242,288.5832757,221.1555224,125.6265739,4469.66953,4374.140582,2234.834763,2139.305814,1117.417401,1021.888453,512.1496378,416.6206893,250.254937,154.7259885,2979.779677,2884.250728,1303.653632,1208.124684,558.7086952,463.1797467,256.0748196,160.545871,197.8759946,102.3470461
870,Manicured,NE,707H,525.1683638,1812.566308,1287.397945,1268.796423,743.6280591,785.684115,260.5157513,738.4529418,213.284578,637.7548152,112.5864515,2234.83478,1709.666417,1862.362356,1337.193992,931.181172,406.0128082,872.9823527,347.8139889,683.8361742,158.6678104,8939.339677,8414.171314,3724.72475,3199.556386,1676.126111,1150.957748,1187.255995,662.0876309,785.684115,260.5157513,4469.6697,3944.501336,1862.362346,1337.193982,1257.094581,731.9262174,826.4232907,301.254927,648.9168796,123.7485158
871,Manicured,NE,707H,801.2450006,3806.389431,3005.144431,2537.592953,1736.347952,1466.610417,665.3654163,1349.354985,548.1099841,1107.679465,306.4344642,6704.504707,5903.259706,4097.197337,3295.952336,2281.393981,1480.148981,1489.889947,688.644946,1169.796402,368.5514015,8939.339555,8138.094555,5587.087263,4785.842262,3072.898012,2271.653012,2188.275857,1387.030857,1466.610417,665.3654163,7449.449706,6648.204706,4097.197364,3295.952364,2653.866472,1852.621472,1699.405724,898.1607238,1230.905173,429.6601719
872,Manicured,NE,707H,315.4218865,4350.159255,4034.737369,2416.755152,2101.333266,1088.318027,772.8961407,1020.407733,704.9858469,686.9850309,371.5631444,8939.339483,8623.917597,3352.252332,3036.830445,1955.480535,1640.058648,1175.616268,860.194381,756.5847244,441.1628379,13409.00952,13093.58763,6332.032196,6016.610309,4097.197265,3781.775379,2002.039569,1686.617682,1088.318027,772.8961407,9684.28457,9368.862683,5587.087223,5271.665337,2700.425489,2385.003603,1431.691105,1116.269218,861.3426181,545.9207316
873,Manicured,NE,707H,1284.338406,2900.105997,1615.767591,2295.917247,1011.578841,1728.504988,444.1665813,1617.883203,333.544797,1465.717143,181.378737,6704.504373,5420.165967,2979.779653,1695.441247,2188.275676,903.93727,1757.604402,473.2659958,1516.079287,231.7408804,10429.22884,9144.890437,4842.141901,3557.803495,3166.015897,1881.677491,2141.716629,857.3782224,1728.504988,444.1665813,5959.559291,4675.220885,3538.488351,2254.149945,2327.952855,1043.614448,1804.163454,519.8250476,1481.159991,196.8215848
874,Manicured,NE,707H,116.1155196,1450.053168,1333.937649,725.0265884,608.9110688,337.5532043,221.4376847,328.9472483,212.8317287,239.4377929,123.3222733,2979.780021,2863.664502,1117.417502,1001.301982,744.9450018,628.8294822,395.7520326,279.6365131,244.4350791,128.3195595,4469.670003,4353.554484,1862.362528,1746.247009,931.1812567,815.0657372,512.1496896,396.0341701,337.5532043,221.4376847,2979.780047,2863.664527,1489.89001,1373.774491,744.9450032,628.8294836,453.9508612,337.8353416,293.9040832,177.7885636
875,Manicured,NE,707H,124.2805345,1631.309828,1507.029294,1147.958768,1023.678234,430.6713314,306.3907969,402.7925505,278.512016,277.4793125,153.1987781,2979.780006,2855.499472,1676.126264,1551.84573,838.0631311,713.7825967,453.9508632,329.6703287,299.7239672,175.4434328,7449.449897,7325.169362,2979.780006,2855.499471,1489.89001,1365.609475,744.9450055,620.664471,430.6713314,306.3907969,4469.670009,4345.389475,2234.835014,2110.55448,1117.417508,993.1369738,616.9075828,492.6270483,369.5625614,245.282027
876,Manicured,NE,707H,123.0407535,1631.309851,1508.269097,1087.539899,964.499145,448.1309852,325.0902317,422.932183,299.8914295,275.2415793,152.2008259,2979.780047,2856.739293,1676.126281,1553.085527,791.5040781,668.4633246,488.8701658,365.8294123,302.6339121,179.5931586,7449.450165,7326.409411,3352.252544,3229.211791,1396.771899,1273.731145,768.2245458,645.1837923,448.1309852,325.0902317,5214.615065,5091.574311,2234.835036,2111.794283,1163.976584,1040.935831,640.1871218,517.1463683,378.2923901,255.2516366
877,Manicured,NE,707G,61.37114425,725.0266531,663.6555089,302.0944402,240.723296,157.1368511,95.76570688,140.9774053,79.60626102,111.8868296,50.51568531,1489.890162,1428.519018,558.7088025,497.3376583,372.4725363,311.101392,174.5965015,113.2253572,113.4877258,52.11658158,2979.780283,2918.409139,2234.835212,2173.464068,651.826936,590.4557918,232.7953348,171.4241905,157.1368511,95.76570688,2979.780283,2918.409139,931.1813365,869.8101922,325.9134688,264.5423245,209.5158014,148.1446572,130.947376,69.57623173
878,Manicured,NE,707H,439.9061372,2175.079878,1735.173741,1812.566565,1372.660428,867.1625877,427.2564505,812.2983494,372.3922122,655.6567941,215.7506569,4469.670251,4029.764113,2607.307656,2167.401518,1396.771952,956.8658145,919.5415357,479.6353985,672.1965021,232.290365,4469.670312,4029.764175,2979.780173,2539.874036,1955.480742,1515.574604,1257.094761,817.1886242,867.1625877,427.2564505,4469.670245,4029.764108,2793.543916,2353.637779,1629.567281,1189.661144,1035.939198,596.0330604,756.5848076,316.6786704
879,Manicured,NE,707G,78.72621665,543.7699935,465.0437768,362.5133299,283.7871132,157.1368516,78.41063498,161.1170348,82.39081819,114.1245662,35.39834954,1489.890136,1411.16392,558.7088096,479.9825929,279.3544016,200.6281849,209.5158021,130.7895854,125.1274926,46.40127597,2979.780366,2901.054149,1117.417619,1038.691402,465.5906696,386.864453,279.3544037,200.628187,157.1368516,78.41063498,2234.835238,2156.109021,744.9450709,666.2188543,372.4725375,293.7463208,197.8760353,119.1498186,128.0374344,49.31121778
880,Manicured,NE,707G,52.41687909,543.7699984,491.3531193,302.0944464,249.6775673,157.1368543,104.7199752,120.8377782,68.42089911,91.74720199,39.33032291,744.9450914,692.5282123,372.4725451,320.055666,279.3544078,226.9375287,116.3976697,63.98079059,98.93801926,46.52114018,1489.890131,1437.473252,1117.417629,1065.00075,465.590678,413.1737989,209.5158059,157.0989268,157.1368543,104.7199752,1489.890157,1437.473278,558.7088133,506.2919342,232.7953399,180.3784608,174.5965047,122.1796256,101.847961,49.43108192
881,Manicured,NE,707H,384.0999774,5800.213059,5416.113081,2839.687629,2455.587651,1361.852663,977.7526856,1248.656974,864.5569963,917.4719676,533.3719901,10429.23067,10045.13069,4655.906552,4271.806575,3119.457388,2735.35741,1548.088921,1163.988943,1006.839787,622.7398095,13409.01063,13024.91065,7449.450542,7065.350565,4283.434034,3899.334056,2281.394202,1897.294224,1361.852663,977.7526856,10429.23073,10045.13075,5773.324126,5389.224148,3119.457381,2735.357403,1792.524018,1408.424041,1129.057334,744.9573566
882,Manicured,NE,707G,511.7761654,2900.106623,2388.330458,1691.72886,1179.952695,954.4608703,442.684705,859.2908474,347.5146821,713.8379692,202.0618038,5959.560582,5447.784416,2421.07148,1909.295314,1536.449209,1024.673044,942.8211028,431.0449375,744.9450691,233.1689038,5959.560505,5447.78434,3724.725341,3212.949176,2048.598942,1536.822776,1280.374337,768.598172,954.4608703,442.684705,5214.61548,4702.839315,2979.780281,2468.004116,1676.126405,1164.35024,1140.697137,628.9209719,817.6936103,305.917445
883,Manicured,NE,707H,110.1283122,725.0266809,614.8983687,543.7700114,433.6416992,232.7953429,122.6670307,201.3963,91.26798779,172.3057234,62.17741121,1489.890178,1379.761866,931.1813741,821.053062,419.0316174,308.9033052,256.0748773,145.9465651,183.3263326,73.19802042,2979.780407,2869.652095,1489.89018,1379.761868,465.5906846,355.4623724,302.6339454,192.5056332,232.7953429,122.6670307,2234.835269,2124.706957,744.9450953,634.8167831,465.5906853,355.4623731,302.6339459,192.5056337,200.7859833,90.65767113
884,Manicured,NE,707G,319.287945,1450.053455,1130.76551,785.4456282,466.1576832,500.5100224,181.2220774,483.3511542,164.0632091,407.2681018,87.98015677,2234.835454,1915.547509,1303.654006,984.3660613,884.6223637,565.3344187,547.0690942,227.7811492,424.8515309,105.5635859,2979.780612,2660.492667,2234.835459,1915.547514,931.1814375,611.8934925,581.9883986,262.7004536,500.5100224,181.2220774,2979.780612,2660.492667,1303.654012,984.3660671,698.3860783,379.0981333,558.7088624,239.4209174,430.6714147,111.3834697
885,Manicured,NE,707G,288.861519,1631.310022,1342.448503,664.6077875,375.7462684,459.7708002,170.9092812,429.6454379,140.7839189,373.7020215,84.84050242,2979.780376,2690.918857,1117.417647,828.5561276,698.386026,409.524507,465.5906837,176.7291647,375.3824884,86.52096939,1489.890214,1201.028695,1117.417642,828.5561233,838.0632333,549.2017142,558.7088206,269.8473015,459.7708002,170.9092812,2234.835284,1945.973765,1303.65392,1014.7924,698.3860255,409.5245065,523.7895193,234.9280002,410.3017899,121.4402709
886,Manicured,NE,707G,685.7718908,1631.309994,945.5381032,1389.634444,703.8625535,971.9205377,286.1486469,886.1437023,200.3718115,821.2493405,135.4774497,2979.780365,2294.008474,1862.362706,1176.590815,1117.417623,431.6457322,931.1813541,245.4094633,814.7836843,129.0117935,4469.670621,3783.89873,3724.725457,3038.953566,1955.480847,1269.708956,1303.653896,617.8820049,971.9205377,286.1486469,5214.615639,4528.843748,2421.071519,1735.299628,1489.890166,804.1182755,1059.218789,373.4468984,855.5228681,169.7509773
887,Manicured,NE,707H,272.8101163,2900.106655,2627.296539,2054.242211,1781.432094,937.0012346,664.1911182,845.86444,573.0543237,637.7549348,364.9448185,8939.340934,8666.530817,3538.489111,3265.678994,2002.039905,1729.229789,1059.218786,786.4086699,651.826945,379.0168287,10429.23076,10156.42064,4842.143022,4569.332906,2700.425914,2427.615798,1489.89016,1217.080044,937.0012346,664.1911182,8194.395867,7921.585751,4097.197939,3824.387822,2141.717111,1868.906995,1257.094827,984.2847111,756.5848496,483.7747333
888,Manicured,NE,707G,79.9478191,543.7700188,463.8221997,241.675564,161.7277449,180.4163931,100.468574,147.6906218,67.74280272,125.3132549,45.36543577,744.9450965,664.9972774,558.7088306,478.7610115,325.9134835,245.9656644,162.956742,83.00892289,113.4877311,33.53991201,2979.780386,2899.832567,744.9451069,664.9972878,279.3544159,199.4065968,232.795346,152.8475269,180.4163931,100.468574,744.9451068,664.9972877,372.4725567,292.5247376,279.3544153,199.4065962,209.5158115,129.5679924,136.7672657,56.81944664
889,Manicured,NE,707G,1508.104855,3443.876814,1935.771959,2598.012344,1089.907489,1856.542908,348.4380527,1899.838478,391.7336226,1732.008224,223.9033685,5214.615799,3706.510944,2979.780469,1471.675614,2374.512553,866.4076983,2083.518374,575.4135186,1777.974476,269.8696209,10429.23121,8921.126351,5214.615757,3706.510902,2979.780454,1471.675599,2258.114887,750.0100322,1856.542908,348.4380527,5959.560823,4451.455968,3352.253,1844.148145,2421.07163,912.966775,1943.841164,435.7363089,1789.614244,281.509389
890,Manicured,NE,707H,81.45342151,725.0267515,643.57333,422.9322701,341.4788486,197.8760607,116.4226392,187.9698982,106.5164767,134.2642131,52.81079155,2234.835511,2153.382089,744.9451699,663.4917484,372.4725852,291.0191637,232.7953654,151.3419439,139.6772193,58.22379783,2979.780674,2898.327253,2234.835506,2153.382085,744.9451676,663.4917461,325.9135115,244.46009,197.8760607,116.4226392,2979.780674,2898.327252,1117.417751,1035.964329,465.5907305,384.137309,267.7146703,186.2612488,171.6865822,90.23316065
891,Manicured,NE,707G,322.0282717,1087.540057,765.5117856,604.188919,282.1606474,465.590701,143.5624293,456.4982946,134.4700229,371.4642986,49.43602691,2234.835393,1912.807121,1303.653963,981.6256915,605.26791,283.2396383,465.5907008,143.5624291,392.8421538,70.81388212,2979.780427,2657.752156,1489.890237,1167.861965,744.9451241,422.9168524,605.2679121,283.2396405,465.590701,143.5624293,2234.835356,1912.807085,931.1814054,609.1531337,698.3860525,376.3577809,512.1497711,190.1214995,413.2117469,91.18347522
892,Manicured,NE,707G,201.2985335,906.2833817,704.9848481,543.7700286,342.4714951,314.2737238,112.9751903,295.3812496,94.08271611,252.8642516,51.56571804,1489.890219,1288.591685,931.1814002,729.8828667,465.5907005,264.292167,360.8327933,159.5342598,256.0748855,54.77635196,2979.78053,2778.481996,2234.835398,2033.536864,931.1814011,729.8828676,512.1497724,310.8512389,314.2737238,112.9751903,2979.78053,2778.481996,1117.417682,916.119148,605.2679129,403.9693793,349.1930263,147.8944927,279.3544207,78.05588713
893,Manicured,NE,707G,48.53102257,725.0267174,676.4956948,362.5133564,313.9823338,122.2175612,73.6865386,134.2642063,85.73318374,96.22268141,47.69165884,1489.89025,1441.359227,558.7088526,510.17783,325.913497,277.3824745,186.2362833,137.7052607,101.8479674,53.31694482,4469.670764,4421.139741,1117.417699,1068.886676,372.4725656,323.9415431,162.9567473,114.4257247,122.2175612,73.6865386,1489.890249,1441.359227,372.4725656,323.9415431,186.236282,137.7052594,128.0374448,79.50642226,72.74854825,24.21752569
894,Manicured,NE,707H,2095.54219,6343.983543,4248.441353,4470.997945,2375.455755,2973.96058,878.4183902,2926.959633,831.4174425,2598.012342,502.4701516,8939.341287,6843.799097,5587.088336,3491.546146,4423.11161,2327.56942,3177.656511,1082.114321,2616.037735,520.4955453,14898.90168,12803.35949,10056.75891,7961.216715,5680.206441,3584.664251,3841.123238,1745.581048,2973.96058,878.4183902,12664.06678,10568.52459,7076.978497,4981.436307,4469.670665,2374.128475,3270.774643,1175.232453,2735.345352,639.8031615
895,Manicured,NE,707H,287.017494,1631.3101,1344.292606,1027.121158,740.1036638,488.8702335,201.8527395,516.9171845,229.8996905,440.8341349,153.8166409,2979.780442,2692.762948,2234.835367,1947.817873,931.181404,644.16391,686.7462824,399.7287884,462.6807574,175.6632634,5959.560937,5672.543443,2607.307899,2320.290405,1024.299534,737.2820404,977.7404654,690.7229714,488.8702335,201.8527395,2979.780417,2692.762923,1117.417666,830.400172,1024.299535,737.2820411,500.5100012,213.4925071,424.8515122,137.8340182
896,Manicured,NE,707H,1597.653073,7794.037031,6196.383959,5135.605835,3537.952762,2927.401551,1329.748478,2752.416212,1154.76314,2266.827338,669.1742651,14153.95725,12556.30418,7076.97864,5479.325567,4795.58423,3197.931157,3119.457715,1521.804643,2345.413179,747.7601067,25328.13411,23730.48103,13036.53963,11438.88655,7542.569378,5944.916305,4097.198199,2499.545126,2927.401551,1329.748478,17133.73779,15536.08471,9498.050325,7900.397252,5074.938677,3477.285604,3398.812139,1801.159066,2522.919636,925.2665636
897,Manicured,NE,707G,87.50902073,906.2834291,818.7744084,302.0944745,214.5854538,197.8760573,110.3670366,194.683106,107.1740853,143.2151585,55.70613775,1489.890322,1402.381301,931.1814504,843.6724296,419.0316524,331.5226317,221.155595,133.6465743,160.0468118,72.53779104,2979.780633,2892.271612,744.9451482,657.4361275,372.4725772,284.9635565,302.6339686,215.1249479,197.8760573,110.3670366,744.9451479,657.4361272,372.4725772,284.9635564,325.9135041,238.4044834,209.5158253,122.0068046,136.7672751,49.25825437
898,Manicured,NE,707H,64.87516659,543.7700664,478.8948998,362.5133785,297.6382119,162.9567576,98.08159101,134.2642145,69.38904788,105.1736347,40.29846807,1489.890363,1425.015196,558.7088854,493.8337188,325.9135152,261.0383486,151.3169892,86.44182258,113.4877419,48.61257531,1489.890337,1425.01517,1117.417771,1052.542604,372.4725874,307.5974209,256.0749049,191.1997383,162.9567576,98.08159101,2234.835541,2169.960375,744.9451749,680.0700083,372.4725889,307.5974223,209.5158312,144.6406646,130.9473944,66.07222782
899,Manicured,NE,707G,285.9170982,1450.053515,1164.136416,966.7023402,680.785242,558.708881,272.7917828,516.9172238,231.0001256,398.3171681,112.4000699,2979.780689,2693.863591,1489.890352,1203.973253,884.622395,598.7052968,523.7895763,237.8724781,416.1217188,130.2046207,8939.342146,8653.425047,2607.308118,2321.39102,1117.417768,831.50067,675.1065654,389.1894672,558.708881,272.7917828,3724.725879,3438.80878,1676.126652,1390.209553,884.622396,598.7052978,663.4667964,377.5496982,445.2211399,159.3040417
900,Manicured,NE,707H,140.5029123,906.2834507,765.7805383,604.1889692,463.6860569,285.174327,144.6714147,288.6680621,148.1651497,214.822744,74.3198317,1489.890352,1349.38744,931.1814741,790.6785617,512.149812,371.6468997,314.2737481,173.7708358,224.0655426,83.56263026,4469.670991,4329.168078,1489.890353,1349.38744,744.9451791,604.4422667,465.5907377,325.0878254,285.174327,144.6714147,2979.780705,2839.277793,1303.654063,1163.151151,698.3861064,557.883194,384.1123586,243.6094463,258.9848479,118.4819356
